test with interval of 512
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

05:38:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:17:04 PM     all      8.60      0.00      9.68      0.00      0.00     81.72
07:17:05 PM     all      2.27      0.00      2.27      0.00      0.00     95.45
07:17:06 PM     all      7.78      0.00      8.89      0.00      0.00     83.33
07:17:07 PM     all      1.09      0.00      5.43      0.00      0.00     93.48
07:17:08 PM     all     10.00      0.00      6.67      0.00      0.00     83.33
07:17:09 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:17:10 PM     all      7.95      0.00      7.95      0.00      0.00     84.09
07:17:11 PM     all     14.13      0.00      6.52      0.00      0.00     79.35
07:17:12 PM     all      8.89      0.00      4.44      0.00      0.00     86.67
07:17:13 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
07:17:14 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
07:17:15 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:17:16 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
07:17:17 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
07:17:18 PM     all     27.66      0.00     13.83      0.00      0.00     58.51
07:17:19 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
07:17:20 PM     all      6.52      0.00     10.87      0.00      0.00     82.61
07:17:21 PM     all      1.16      0.00      2.33      0.00      0.00     96.51
07:17:22 PM     all      5.49      0.00      9.89      0.00      0.00     84.62
07:17:23 PM     all      1.11      0.00      1.11      0.00      0.00     97.78
07:17:24 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
07:17:25 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
07:17:26 PM     all      8.89      0.00      8.89      0.00      0.00     82.22
07:17:27 PM     all      8.89      0.00     10.00      0.00      0.00     81.11
07:17:28 PM     all      8.70      0.00      8.70      0.00      0.00     82.61
07:17:29 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
07:17:30 PM     all      6.59      0.00      8.79      0.00      0.00     84.62
07:17:31 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
07:17:32 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
07:17:33 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
07:17:34 PM     all      4.40      0.00      9.89      1.10      0.00     84.62
07:17:35 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:17:36 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:17:37 PM     all      1.10      0.00      3.30      0.00      0.00     95.60
07:17:38 PM     all      6.52      0.00      7.61      0.00      0.00     85.87
07:17:39 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:17:40 PM     all      7.61      0.00      8.70      0.00      0.00     83.70
07:17:41 PM     all      0.00      0.00      3.30      0.00      0.00     96.70
07:17:42 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:17:43 PM     all      8.99      0.00      7.87      0.00      0.00     83.15
07:17:44 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
07:17:45 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
07:17:46 PM     all      7.61      0.00      7.61      0.00      0.00     84.78
07:17:47 PM     all      1.10      0.00      5.49      0.00      0.00     93.41
07:17:48 PM     all      7.69      0.00      9.89      0.00      0.00     82.42
07:17:49 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
07:17:50 PM     all      8.89      0.00      6.67      0.00      0.00     84.44
07:17:51 PM     all      3.26      0.00      5.43      0.00      0.00     91.30
07:17:52 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
07:17:53 PM     all      2.17      0.00      6.52      0.00      0.00     91.30
07:17:54 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
07:17:55 PM     all      3.23      0.00      4.30      0.00      0.00     92.47
07:17:56 PM     all     14.44      0.00      6.67      0.00      0.00     78.89
07:17:57 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
07:17:58 PM     all      8.60      0.00     11.83      0.00      0.00     79.57
07:17:59 PM     all     12.09      0.00      9.89      0.00      0.00     78.02
07:18:00 PM     all      8.70      0.00      8.70      0.00      0.00     82.61
07:18:01 PM     all      0.00      0.00      4.35      0.00      0.00     95.65
07:18:02 PM     all      8.60      0.00      3.23      0.00      0.00     88.17
07:18:03 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
07:18:04 PM     all      6.74      0.00      7.87      0.00      0.00     85.39
07:18:05 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
07:18:06 PM     all      7.53      0.00      9.68      0.00      0.00     82.80
Average:        all      5.36      0.00      6.11      0.07      0.00     88.46
test with interval of 8
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

07:18:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:18:07 PM     all     44.79      0.00     13.54      0.00      0.00     41.67
07:18:08 PM     all     16.30      0.00      8.70      0.00      0.00     75.00
07:18:09 PM     all      0.00      0.00      5.56      0.00      0.00     94.44
07:18:10 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
07:18:11 PM     all      2.20      0.00      5.49      0.00      0.00     92.31
07:18:12 PM     all      8.79      0.00      5.49      0.00      0.00     85.71
07:18:13 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:18:14 PM     all      5.62      0.00      7.87      0.00      0.00     86.52
07:18:15 PM     all     12.09      0.00      6.59      0.00      0.00     81.32
07:18:16 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
07:18:17 PM     all     17.78      0.00     14.44      0.00      0.00     67.78
07:18:18 PM     all     10.99      0.00      5.49      0.00      0.00     83.52
07:18:19 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:18:20 PM     all      7.61      0.00      7.61      0.00      0.00     84.78
07:18:21 PM     all      2.27      0.00      2.27      0.00      0.00     95.45
07:18:22 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
07:18:23 PM     all     10.00      0.00     10.00      0.00      0.00     80.00
07:18:24 PM     all      9.78      0.00      5.43      0.00      0.00     84.78
07:18:25 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:18:26 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
07:18:27 PM     all      1.12      0.00      3.37      1.12      0.00     94.38
07:18:28 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
07:18:29 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
07:18:30 PM     all      6.59      0.00      5.49      0.00      0.00     87.91
07:18:31 PM     all      9.89      0.00     12.09      0.00      0.00     78.02
07:18:32 PM     all     12.22      0.00     10.00      0.00      0.00     77.78
07:18:33 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:18:34 PM     all      7.78      0.00      6.67      0.00      0.00     85.56
07:18:35 PM     all      1.09      0.00      2.17      0.00      0.00     96.74
07:18:36 PM     all      7.78      0.00     10.00      0.00      0.00     82.22
07:18:37 PM     all      6.59      0.00      3.30      0.00      0.00     90.11
07:18:38 PM     all      4.44      0.00     10.00      0.00      0.00     85.56
07:18:39 PM     all     17.20      0.00      5.38      0.00      0.00     77.42
07:18:40 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:18:41 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:18:42 PM     all      6.74      0.00      5.62      0.00      0.00     87.64
07:18:43 PM     all      2.22      0.00      5.56      0.00      0.00     92.22
07:18:44 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
07:18:45 PM     all      0.00      0.00      3.41      0.00      0.00     96.59
07:18:46 PM     all      7.69      0.00      8.79      0.00      0.00     83.52
07:18:47 PM     all     11.11      0.00      8.89      0.00      0.00     80.00
07:18:48 PM     all      7.69      0.00      6.59      0.00      0.00     85.71
07:18:49 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:18:50 PM     all      6.82      0.00      5.68      0.00      0.00     87.50
07:18:51 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:18:52 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
07:18:53 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
07:18:54 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:18:55 PM     all     10.87      0.00     10.87      0.00      0.00     78.26
07:18:56 PM     all     12.09      0.00     10.99      1.10      0.00     75.82
07:18:57 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:18:58 PM     all      7.61      0.00      7.61      0.00      0.00     84.78
07:18:59 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
07:19:00 PM     all      8.70      0.00      9.78      0.00      0.00     81.52
07:19:01 PM     all      1.10      0.00      5.49      0.00      0.00     93.41
07:19:02 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:19:03 PM     all     16.30      0.00      6.52      0.00      0.00     77.17
07:19:04 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:19:05 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:19:06 PM     all      4.49      0.00     11.24      0.00      0.00     84.27
07:19:07 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:19:08 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
07:19:09 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:19:10 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
07:19:11 PM     all     12.50      0.00      9.09      0.00      0.00     78.41
07:19:12 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:19:13 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:19:14 PM     all      7.69      0.00      6.59      1.10      0.00     84.62
07:19:15 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:19:16 PM     all      7.87      0.00      7.87      0.00      0.00     84.27
07:19:17 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:19:18 PM     all     24.47      0.00     19.15      0.00      0.00     56.38
07:19:19 PM     all     13.33      0.00      6.67      0.00      0.00     80.00
07:19:20 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:19:21 PM     all      1.14      0.00      3.41      0.00      0.00     95.45
07:19:22 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:19:23 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:19:24 PM     all      8.79      0.00      9.89      0.00      0.00     81.32
07:19:25 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
07:19:26 PM     all      7.61      0.00      8.70      0.00      0.00     83.70
07:19:27 PM     all     12.90      0.00      6.45      0.00      0.00     80.65
07:19:28 PM     all     11.11      0.00      8.89      0.00      0.00     80.00
07:19:29 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:19:30 PM     all      6.74      0.00      7.87      0.00      0.00     85.39
07:19:31 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:19:32 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
07:19:33 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:19:34 PM     all      7.61      0.00      8.70      0.00      0.00     83.70
07:19:35 PM     all     10.11      0.00      7.87      0.00      0.00     82.02
07:19:36 PM     all      7.87      0.00      4.49      0.00      0.00     87.64
07:19:37 PM     all      1.10      0.00      2.20      0.00      0.00     96.70
07:19:38 PM     all      9.78      0.00      7.61      0.00      0.00     82.61
07:19:39 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:19:40 PM     all      8.79      0.00      5.49      0.00      0.00     85.71
07:19:41 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:19:42 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:19:43 PM     all      9.78      0.00     10.87      0.00      0.00     79.35
07:19:44 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
07:19:45 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:19:46 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
